# accession,Tm,ogt,species
F4IG73_BCHC2,35.98455954874716,22,Arabidopsis thaliana
F4IGA5_NUP133,45.19512977369134,22,Arabidopsis thaliana
F4IIM1_CSI1,39.30067744874861,22,Arabidopsis thaliana
F4IIS5_KIN5A,38.80075874407565,22,Arabidopsis thaliana
F4IKM1_At2g29340,54.0205836375229,22,Arabidopsis thaliana
F4IPY2_SYCO,47.751047878511265,22,Arabidopsis thaliana
F4IRR2_SAD2,40.19212930430855,22,Arabidopsis thaliana
F4IUX6_UPF2,40.57361042575304,22,Arabidopsis thaliana
F4IW10_MEFG2,41.97468504498007,22,Arabidopsis thaliana
F4IW47_TKL-2,41.53071236047649,22,Arabidopsis thaliana
F4IXW2_BIG5,42.46986409067272,22,Arabidopsis thaliana
F4IYF8_At3g02760,42.7941304235534,22,Arabidopsis thaliana
F4IYM4_DEX1,47.18130368927613,22,Arabidopsis thaliana
F4IZR5_XPO1B,37.23959912360604,22,Arabidopsis thaliana
F4J1H7_TRZ4,50.564196404966616,22,Arabidopsis thaliana
F4J2Z7_SDR4,43.545469150084635,22,Arabidopsis thaliana
F4J5S1_FMT,43.99749770764497,22,Arabidopsis thaliana
F4J738_At3g59020,40.8663603143204,22,Arabidopsis thaliana
F4J8C6_VIP1,41.17846534810913,22,Arabidopsis thaliana
F4J8D3_TPLATE,43.34928952906207,22,Arabidopsis thaliana
F4J8L3_KIN7K,44.92633208277314,22,Arabidopsis thaliana
F4JCU0_SUA,50.87959826820589,22,Arabidopsis thaliana
F4JCU3_MVD2,47.0659241011666,22,Arabidopsis thaliana
F4JEX5_FIGL1,42.34831237722164,22,Arabidopsis thaliana
F4JFN3_HSP90-6,42.70377396093217,22,Arabidopsis thaliana
F4JGR5_PFP-BETA2,43.09710987244003,22,Arabidopsis thaliana
F4JHH5_SEC15B,35.648854453828726,22,Arabidopsis thaliana
F4JJT9_At4g33760,42.46314110475763,22,Arabidopsis thaliana
F4JKH6_TSS,49.81233465973022,22,Arabidopsis thaliana
F4JLM5_At4g10320,42.984150375684486,22,Arabidopsis thaliana
F4JMJ1_HSP70-17,48.53700718021684,22,Arabidopsis thaliana
F4JML5_At4g16800,50.34348760993374,22,Arabidopsis thaliana
F4JNU8_P4H8,44.65637538358257,22,Arabidopsis thaliana
F4JPR7_PUX8,49.79260467913131,22,Arabidopsis thaliana
F4JRE0_TMN12,40.30107650121205,22,Arabidopsis thaliana
F4JSE7_EDR2,38.98226310592917,22,Arabidopsis thaliana
F4JTE7_GPP1,38.02648042556696,22,Arabidopsis thaliana
F4JVN6_TPP2,53.62075029202259,22,Arabidopsis thaliana
F4JZC2_ENGASE1,57.7725470736303,22,Arabidopsis thaliana
F4K0E8_ISPG,48.30783037798988,22,Arabidopsis thaliana
F4K410_SVR3,38.69419251209563,22,Arabidopsis thaliana
F4K487_PHOX3,43.59061323347481,22,Arabidopsis thaliana
F4K5T4_At5g28040,45.89628952392597,22,Arabidopsis thaliana
F4KAB8_MCM6,43.18802430707373,22,Arabidopsis thaliana
F4KBF3_AAE17,42.67952637261599,22,Arabidopsis thaliana
F4KE63_EMB2247,39.72349422989468,22,Arabidopsis thaliana
F4KEY9_NAA25,43.78311774284436,22,Arabidopsis thaliana
F4KFC7_MED26C,43.23190993527442,22,Arabidopsis thaliana
F4KGQ0_FBA4,44.92177655286514,22,Arabidopsis thaliana
F4KHG6_CTPA1,45.642293037611296,22,Arabidopsis thaliana
O03986_HSP90-4,41.29235114199596,22,Arabidopsis thaliana
O04023_SRC2,48.412099193698715,22,Arabidopsis thaliana
O04130_PGDH2,44.75740590104999,22,Arabidopsis thaliana
O04147_At4g18930,46.006342068798524,22,Arabidopsis thaliana
O04153_CRT3,43.63811762690574,22,Arabidopsis thaliana
O04202_TIF3F1,40.723956295153705,22,Arabidopsis thaliana
O04294_IMPA3,46.71119382739172,22,Arabidopsis thaliana
O04310_JAL34,51.34799590195964,22,Arabidopsis thaliana
O04311_JAL33,50.97309439439274,22,Arabidopsis thaliana
O04314_PBP1,50.347893369706405,22,Arabidopsis thaliana
O04316_NSP4,43.932299543251425,22,Arabidopsis thaliana
O04326_NUP35,41.768162373406824,22,Arabidopsis thaliana
O04373_ILL4,46.437482177069505,22,Arabidopsis thaliana
O04379_AGO1,50.404176663515244,22,Arabidopsis thaliana
O04420_At2g26230,43.30167964197944,22,Arabidopsis thaliana
O04421_SRP14,47.61359240686894,22,Arabidopsis thaliana
O04450_CCT5,41.22116161656365,22,Arabidopsis thaliana
O04482_UCH2,42.501828059541126,22,Arabidopsis thaliana
O04487_At1g09640,44.58574066270103,22,Arabidopsis thaliana
O04496_AED3,52.89674373419241,22,Arabidopsis thaliana
O04499_PGM1,52.0475209717752,22,Arabidopsis thaliana
O04539_SNL4,47.97340568504918,22,Arabidopsis thaliana
O04567_At1g27190,44.23315609981694,22,Arabidopsis thaliana
O04603_RPL5,39.813878226192045,22,Arabidopsis thaliana
O04619_ADNT1,41.52443408434883,22,Arabidopsis thaliana
O04630_THRRS,44.221596858327324,22,Arabidopsis thaliana
O04658_NOP5-1,45.308693925059615,22,Arabidopsis thaliana
O04663_EIF(ISO)4E,46.388227081271836,22,Arabidopsis thaliana
O04846_ACA1,54.95521710401911,22,Arabidopsis thaliana
O04922_GPX2,50.069840841865705,22,Arabidopsis thaliana
O04983_CAC2,57.09674331064701,22,Arabidopsis thaliana
O22149_PME17,50.95540629628942,22,Arabidopsis thaliana
O22173_PAB4,41.99239614362716,22,Arabidopsis thaliana
O22193_PUB4,48.511183167403836,22,Arabidopsis thaliana
O22203_CYP98A3,39.83849336327564,22,Arabidopsis thaliana
O22229_NTRC,52.923416405032484,22,Arabidopsis thaliana
O22287_CYT1,42.722096900504376,22,Arabidopsis thaliana
O22446_HDA19,44.5856681379788,22,Arabidopsis thaliana
O22467_MSI1,48.791483713751944,22,Arabidopsis thaliana
O22468_MSI2,55.148166312311446,22,Arabidopsis thaliana
O22476_BRI1,46.00613822426256,22,Arabidopsis thaliana
O22607_MSI4,60.570463753155835,22,Arabidopsis thaliana
O22609_DEGP1,44.29139280875006,22,Arabidopsis thaliana
O22715_AP1M2,41.1683913343977,22,Arabidopsis thaliana
O22718_ACLA-2,43.362825991584046,22,Arabidopsis thaliana
O22765_TRPA1,42.92116592265223,22,Arabidopsis thaliana
O22769_At4g02580,48.52495467056512,22,Arabidopsis thaliana
O22785_PRP19B,52.628737969095894,22,Arabidopsis thaliana
O22797_GLTP1,50.20036735709232,22,Arabidopsis thaliana
O22822_UGT74F2,46.16347683712768,22,Arabidopsis thaliana
O22832_FAB2,41.657049452662775,22,Arabidopsis thaliana
O22860_RPL38A,46.00824767516992,22,Arabidopsis thaliana
O22886_HEME2,52.873513519762746,22,Arabidopsis thaliana
O22898_LACS1,42.13537858337053,22,Arabidopsis thaliana
O22899_At2g47250,39.94630341204912,22,Arabidopsis thaliana
O22922_U2B,43.26186660423584,22,Arabidopsis thaliana
O22941_PXM16,48.11004004045973,22,Arabidopsis thaliana
O22969_At2g34160,48.39167637564392,22,Arabidopsis thaliana
O23034_At1g05350,42.5957454177449,22,Arabidopsis thaliana
O23044_PER3,40.24463573592455,22,Arabidopsis thaliana
O23049_RPL6,37.0196408875728,22,Arabidopsis thaliana
O23087_ECA2,38.392794607739845,22,Arabidopsis thaliana
O23140_AP2M,40.47418426847898,22,Arabidopsis thaliana
O23166_HCF164,42.29168351314226,22,Arabidopsis thaliana
O23179_PLP1,57.729565315885864,22,Arabidopsis thaliana
O23207_At4g36750,46.51257875823081,22,Arabidopsis thaliana
O23212_U2AF65A,43.53189690858354,22,Arabidopsis thaliana
O23240_D2HGDH,55.566249669071965,22,Arabidopsis thaliana
O23252_EIF4E1,48.73466360747511,22,Arabidopsis thaliana
O23254_SHM4,43.775501527249794,22,Arabidopsis thaliana
O23255_SAHH1,42.431430143206626,22,Arabidopsis thaliana
O23264_SBP1,45.34082466347358,22,Arabidopsis thaliana
O23365_CYP97B3,46.65181188026331,22,Arabidopsis thaliana
O23402_UGT84A4,46.753737670471125,22,Arabidopsis thaliana
O23403_PPD1,36.73435681264794,22,Arabidopsis thaliana
O23404_PPDK,42.452507734127984,22,Arabidopsis thaliana
O23406_UGT75D1,40.75258608125057,22,Arabidopsis thaliana
O23461_ARA1,41.06994597519619,22,Arabidopsis thaliana
O23487_BHLH3,45.906439934481625,22,Arabidopsis thaliana
O23553_BAM3,40.10176355473818,22,Arabidopsis thaliana
O23614_CTPA2,48.564667014844446,22,Arabidopsis thaliana
O23617_TPS5,38.05184537948515,22,Arabidopsis thaliana
O23627_At1g29880,47.98092317178231,22,Arabidopsis thaliana
O23647_SBE2.1,44.23589652996934,22,Arabidopsis thaliana
O23654_VHA-A,50.81197258953667,22,Arabidopsis thaliana
O23657_RABC1,45.811458026575494,22,Arabidopsis thaliana
O23680_TOC33,38.078661696299186,22,Arabidopsis thaliana
O23722_MVD1,46.18701418785455,22,Arabidopsis thaliana
O24412_RPN8A,49.94688957840941,22,Arabidopsis thaliana
O24456_RACK1A,51.22249525976629,22,Arabidopsis thaliana
O24457_PDH-E1,49.86119597606444,22,Arabidopsis thaliana
O24520_AHB1,48.111893923601286,22,Arabidopsis thaliana
O24521_AHB2,50.53793616542447,22,Arabidopsis thaliana
O24653_GDI2,45.24725242775599,22,Arabidopsis thaliana
O48529_STR9,45.49473185808504,22,Arabidopsis thaliana
O48549_RPS6A,43.581791069491686,22,Arabidopsis thaliana
O48593_SYNO,45.178503528261174,22,Arabidopsis thaliana
O48646_GPX6,51.30660839634095,22,Arabidopsis thaliana
O48661_SPDSYN2,49.3557815658703,22,Arabidopsis thaliana
O48676_UGT74B1,43.3988659426609,22,Arabidopsis thaliana
O48721_UROS,46.157566659165056,22,Arabidopsis thaliana
O48741_PORC,41.81444277985513,22,Arabidopsis thaliana
O48773_PDIL2-3,45.078872234568735,22,Arabidopsis thaliana
O48781_SPX2,48.54025726202764,22,Arabidopsis thaliana
O48802_CLMP1,48.310839572868986,22,Arabidopsis thaliana
O48832_ERD7,42.55291334944654,22,Arabidopsis thaliana
O48844_RPN2A,49.60814648257863,22,Arabidopsis thaliana
O48847_LUH,44.570490239207956,22,Arabidopsis thaliana
O48917_SQD1,51.32014827104721,22,Arabidopsis thaliana
O48946_CESA1,35.48422520588315,22,Arabidopsis thaliana
O48963_PHOT1,42.146105736914755,22,Arabidopsis thaliana
O49006_PME3,49.342636413379495,22,Arabidopsis thaliana
O49048_VPS45,42.81522844792678,22,Arabidopsis thaliana
O49160_TIF3C1,42.230669927166836,22,Arabidopsis thaliana
O49196_APK2,47.59813670941739,22,Arabidopsis thaliana
O49203_NDPK3,50.30536151826378,22,Arabidopsis thaliana
O49290_At1g77060,42.13976157868105,22,Arabidopsis thaliana
O49292_PPD4,38.40887789280766,22,Arabidopsis thaliana
O49299_At1g23190,45.28034700338732,22,Arabidopsis thaliana
O49339_PTI12,40.55643382947986,22,Arabidopsis thaliana
O49354_COQ3,46.1718095529118,22,Arabidopsis thaliana
O49377_VAMP711,40.16160374935042,22,Arabidopsis thaliana
O49453_At4g28440,39.7620580926614,22,Arabidopsis thaliana
O49485_PGDH1,45.77878942259214,22,Arabidopsis thaliana
O49499_CCOAOMT1,43.82927506494058,22,Arabidopsis thaliana
O49543_NIFS1,40.6934792531932,22,Arabidopsis thaliana
O49562_RP1,46.065308648498146,22,Arabidopsis thaliana
O49603_C/VIF2,41.313962784987176,22,Arabidopsis thaliana
O49629_PAP2,51.30356226094069,22,Arabidopsis thaliana
O49675_CCD4,46.20348389792264,22,Arabidopsis thaliana
O49686_PYR1,46.22767434616598,22,Arabidopsis thaliana
O50008_MS1,43.13527531941376,22,Arabidopsis thaliana
O50039_OTC,53.13517266821198,22,Arabidopsis thaliana
O64530_STR1,40.237976602868734,22,Arabidopsis thaliana
O64640_CXE8,45.78653763750486,22,Arabidopsis thaliana
O64700_UREG,40.08871390571805,22,Arabidopsis thaliana
O64733_UGT87A2,46.81537438277309,22,Arabidopsis thaliana
O64743_MEE23,53.60171230787853,22,Arabidopsis thaliana
O64765_GLCNAC1PUT2,47.86101426318041,22,Arabidopsis thaliana
O64793_At1g67520,40.60345098940212,22,Arabidopsis thaliana
O64816_CKA4,38.26560561127464,22,Arabidopsis thaliana
O64827_SUVR5,41.44426144743769,22,Arabidopsis thaliana
O64883_BGLU26,44.516560834305466,22,Arabidopsis thaliana
O65023_EAAC,41.02030818059584,22,Arabidopsis thaliana
O65041_ECR1,44.399453782923246,22,Arabidopsis thaliana
O65202_ACX1,55.5183113428966,22,Arabidopsis thaliana
O65220_CYP28,47.95367449560496,22,Arabidopsis thaliana
O65258_BAM2,46.1250092016301,22,Arabidopsis thaliana
O65271_FOLD4,47.72605399886337,22,Arabidopsis thaliana
O65272_KEA2,41.019528699991895,22,Arabidopsis thaliana
O65390_APA1,47.92063695462819,22,Arabidopsis thaliana
O65396_GDCST,42.48291091832816,22,Arabidopsis thaliana
O65493_XCP1,42.79609064965817,22,Arabidopsis thaliana
O65570_VLN4,43.73684847677766,22,Arabidopsis thaliana
O65572_CCD1,50.07621336265242,22,Arabidopsis thaliana
O65581_FBA5,47.64943754545928,22,Arabidopsis thaliana
O65660_PLAT1,56.15840947197711,22,Arabidopsis thaliana
O65679_PLR3,41.715920162537,22,Arabidopsis thaliana
O65686_RPS16-1,43.70445144064229,22,Arabidopsis thaliana
O65693_At4g34730,43.8873763506548,22,Arabidopsis thaliana
O65719_HSP70-3,46.77545501440125,22,Arabidopsis thaliana
O65782_CYP83B1,35.79310343531791,22,Arabidopsis thaliana
O65784_CYP71B5,36.7059376067296,22,Arabidopsis thaliana
O65788_CYP71B2,48.36108241794858,22,Arabidopsis thaliana
O65896_CDA1,48.485316457154575,22,Arabidopsis thaliana
O65902_CAP1,47.128343097690696,22,Arabidopsis thaliana
O80345_CDKF-1,41.85292193596127,22,Arabidopsis thaliana
O80452_AMPD,49.36879516105819,22,Arabidopsis thaliana
O80477_MES3,51.61813772729849,22,Arabidopsis thaliana
O80492_At1g09160,47.39353107413219,22,Arabidopsis thaliana
O80501_RABH1B,48.36536910937902,22,Arabidopsis thaliana
O80526_ACLA-3,37.91642798128947,22,Arabidopsis thaliana
O80574_DAPB1,44.21457086491826,22,Arabidopsis thaliana
O80585_MTHFR2,42.35897906665185,22,Arabidopsis thaliana
O80634_PNSL1,37.03921610612159,22,Arabidopsis thaliana
O80642_GGB,49.89579123744935,22,Arabidopsis thaliana
O80763_At1g60420,50.35445809123359,22,Arabidopsis thaliana
O80840_PMM,44.866762385585474,22,Arabidopsis thaliana
O80842_CPFTSY,41.16377594033587,22,Arabidopsis thaliana
O80852_GSTF9,44.18350759022022,22,Arabidopsis thaliana
O80860_FTSH2,42.40027841672096,22,Arabidopsis thaliana
O80885_ARASP,38.25843349928629,22,Arabidopsis thaliana
O80915_PRA1B4,44.915540986940364,22,Arabidopsis thaliana
O80925_AGD7,44.53319038511104,22,Arabidopsis thaliana
O80934_At2g37660,45.27376134192031,22,Arabidopsis thaliana
O80944_AKR4C8,45.32204247886446,22,Arabidopsis thaliana
O80950_JAL22,54.49503032605848,22,Arabidopsis thaliana
O80983_FTSH4,43.89495846750024,22,Arabidopsis thaliana
O80988_GLDP2,50.40602455197951,22,Arabidopsis thaliana
O81024_EMB1187,47.04704342471212,22,Arabidopsis thaliana
O81027_HMGCL,40.210790301795896,22,Arabidopsis thaliana
O81304_PAP11,42.35468187524013,22,Arabidopsis thaliana
O81439_PAP1,44.301191744857505,22,Arabidopsis thaliana
O81629_KLCR1,43.316947673276196,22,Arabidopsis thaliana
O81644_VLN2,45.20048591251052,22,Arabidopsis thaliana
O81645_VLN3,49.80421561152493,22,Arabidopsis thaliana
O81742_BETAC-AD,46.53872665014997,22,Arabidopsis thaliana
O81845_PUMP1,36.286654362252875,22,Arabidopsis thaliana
O81852_AKHSDH2,36.964998351191426,22,Arabidopsis thaliana
O82197_VPS32.1,45.85559705041299,22,Arabidopsis thaliana
O82210_PRMT12,40.965033763226955,22,Arabidopsis thaliana
O82251_TIC20-II,38.67667429857161,22,Arabidopsis thaliana
O82261_DEGP2,50.59539031584772,22,Arabidopsis thaliana
O82264_At2g47970,47.58807879771334,22,Arabidopsis thaliana
O82290_SKL2,46.35443938771369,22,Arabidopsis thaliana
O82291_PAP3,46.407319087882655,22,Arabidopsis thaliana
O82314_At2g25830,44.162472829277114,22,Arabidopsis thaliana
O82399_PMDH1,44.108231782890556,22,Arabidopsis thaliana
O82413_At3g46100,43.82819608482101,22,Arabidopsis thaliana
O82462_At5g26710,41.634401425250786,22,Arabidopsis thaliana
O82491_SPT16,43.56823144891135,22,Arabidopsis thaliana
O82499_At4g11175,46.07578062851257,22,Arabidopsis thaliana
O82533_FTSZ2-1,36.70340035473583,22,Arabidopsis thaliana
O82656_PTP1,44.00148870737162,22,Arabidopsis thaliana
O82660_HCF136,45.88147479950524,22,Arabidopsis thaliana
O82662_At2g20420,51.665695748692514,22,Arabidopsis thaliana
O82663_SDH1-1,42.83817289117219,22,Arabidopsis thaliana
O82734_TOPP8,48.66156947255462,22,Arabidopsis thaliana
O82768_HISN2,48.71786438177356,22,Arabidopsis thaliana
O82782_HISN3,48.83058823201852,22,Arabidopsis thaliana
O82796_PSP,46.42520060932576,22,Arabidopsis thaliana
P05466_At2g45300,43.778848519573266,22,Arabidopsis thaliana
P06525_ADH1,48.99221537449477,22,Arabidopsis thaliana
P09468_atpE,42.681315016296764,22,Arabidopsis thaliana
P0C895_At2g30105,47.56866771587796,22,Arabidopsis thaliana
P0CZ23_ACX3,47.51769152526901,22,Arabidopsis thaliana
P0DI07_HISN6B,47.85571343786263,22,Arabidopsis thaliana
P0DI79_At3g28300,49.37729965730858,22,Arabidopsis thaliana
P0DKL6_SAP130B,50.63497838424492,22,Arabidopsis thaliana
P10896_RCA,42.79505981645361,22,Arabidopsis thaliana
P11035_NIA2,39.324215144723574,22,Arabidopsis thaliana
P11574_VHA-B1,48.352326972521674,22,Arabidopsis thaliana
P11832_NIA1,38.099007339059064,22,Arabidopsis thaliana
P13114_CHS,49.122306344202215,22,Arabidopsis thaliana
P14713_PHYB,43.02813579280396,22,Arabidopsis thaliana
P16181_RPS11A,36.56577098317072,22,Arabidopsis thaliana
P17562_SAM2,41.80589682287841,22,Arabidopsis thaliana
P17597_ALS,43.26671420833813,22,Arabidopsis thaliana
P17745_TUFA,40.03555062778316,22,Arabidopsis thaliana
P19171_CHI-B,56.662735516157746,22,Arabidopsis thaliana
P19366_atpB,45.33771304485286,22,Arabidopsis thaliana
P19456_AHA2,37.92809240144834,22,Arabidopsis thaliana
P20115_CSY4,47.54613958057142,22,Arabidopsis thaliana
P20649_AHA1,38.436717607954606,22,Arabidopsis thaliana
P21218_PORB,40.41055383160544,22,Arabidopsis thaliana
P21238_CPN60A1,50.14923971935709,22,Arabidopsis thaliana
P21276_FSD1,51.005190105827836,22,Arabidopsis thaliana
P22953_MED37E,43.358827834092324,22,Arabidopsis thaliana
P22954_MED37D,42.69958607153113,22,Arabidopsis thaliana
P23586_STP1,42.24227603626608,22,Arabidopsis thaliana
P23686_SAM1,38.77334472648185,22,Arabidopsis thaliana
P24100_CDKA-1,40.808050272025746,22,Arabidopsis thaliana
P24636_TUBB4,38.70504840521864,22,Arabidopsis thaliana
P24806_XTH24,37.068795420249806,22,Arabidopsis thaliana
P25696_ENO2,46.73673999213497,22,Arabidopsis thaliana
P25697_At1g32060,43.74447196045953,22,Arabidopsis thaliana
P25819_CAT2,52.11040666748527,22,Arabidopsis thaliana
P25851_CFBP1,53.2078286308506,22,Arabidopsis thaliana
P25857_GAPB,38.58977164596022,22,Arabidopsis thaliana
P25858_GAPC1,36.88690612757573,22,Arabidopsis thaliana
P25864_RPL9,42.36024903491343,22,Arabidopsis thaliana
P26569_At2g30620,45.04186328439579,22,Arabidopsis thaliana
P27140_BCA1,52.10019795732114,22,Arabidopsis thaliana
P27323_HSP90-1,52.395964492202204,22,Arabidopsis thaliana
P27521_LHCA4,35.634428698085024,22,Arabidopsis thaliana
P28186_RABE1C,40.1393723445646,22,Arabidopsis thaliana
P28187_RABA5C,39.45289963586175,22,Arabidopsis thaliana
P28188_RABD2A,46.555475692291665,22,Arabidopsis thaliana
P28769_CCT1,43.054013761508855,22,Arabidopsis thaliana
P29185_CPN60I,35.404682221074495,22,Arabidopsis thaliana
P29402_CNX1,46.897767874521584,22,Arabidopsis thaliana
P29513_TUBB5,37.82227589855923,22,Arabidopsis thaliana
P29517_TUBB9,39.9750991628527,22,Arabidopsis thaliana
P29976_DHS1,37.20605731287491,22,Arabidopsis thaliana
P30184_LAP1,53.91036528714995,22,Arabidopsis thaliana
P31166_APT1,44.39609357422172,22,Arabidopsis thaliana
P31167_AAC1,34.12524800846188,22,Arabidopsis thaliana
P31414_AVP1,46.2100694541501,22,Arabidopsis thaliana
P31582_RABF2A,38.9667644003883,22,Arabidopsis thaliana
P32068_ASA1,48.43407425506363,22,Arabidopsis thaliana
P32069_ASA2,46.2009697724924,22,Arabidopsis thaliana
P32826_SCPL49,40.252517441386914,22,Arabidopsis thaliana
P32961_NIT1,50.62330093399434,22,Arabidopsis thaliana
P32962_NIT2,47.4950241317419,22,Arabidopsis thaliana
P33207_At1g24360,52.716737875621774,22,Arabidopsis thaliana
P34788_RPS18A,37.52789691039062,22,Arabidopsis thaliana
P34790_CYP18-3,44.24286740006324,22,Arabidopsis thaliana
P34791_CYP20-3,39.74708497588914,22,Arabidopsis thaliana
P34795_PGIC,51.15376427107668,22,Arabidopsis thaliana
P34802_GGPPS1,43.52716449299992,22,Arabidopsis thaliana
P35510_PAL1,53.02144083244027,22,Arabidopsis thaliana
P35614_ERF1-3,40.626517785335174,22,Arabidopsis thaliana
P36428_ALATS,45.71728000149016,22,Arabidopsis thaliana
P37107_FFC,44.314933981329105,22,Arabidopsis thaliana
P37702_TGG1,54.34071650782293,22,Arabidopsis thaliana
P38025_PUR7,41.16341908666235,22,Arabidopsis thaliana
P38418_LOX2,37.922422417313214,22,Arabidopsis thaliana
P38605_CAS1,42.05003048810868,22,Arabidopsis thaliana
P38666_RPL24B,49.49221095479332,22,Arabidopsis thaliana
P39207_NDK1,58.11729579017805,22,Arabidopsis thaliana
P40941_AAC2,33.74037852304702,22,Arabidopsis thaliana
P41088_CHI1,49.688573749256854,22,Arabidopsis thaliana
P41376_TIF4A-1,39.812446644531775,22,Arabidopsis thaliana
P41377_TIF4A-2,38.41932869985052,22,Arabidopsis thaliana
P42643_GRF1,48.94114957183179,22,Arabidopsis thaliana
P42644_GRF3,48.201816223473045,22,Arabidopsis thaliana
P42731_PAB2,42.09286580671636,22,Arabidopsis thaliana
P42732_RPS13,40.05176708815984,22,Arabidopsis thaliana
P42733_RPS11C,39.4227489899639,22,Arabidopsis thaliana
P42734_CAD9,40.424753023710615,22,Arabidopsis thaliana
P42737_BCA2,53.37250293922002,22,Arabidopsis thaliana
P42745_UBC2,50.10890486854003,22,Arabidopsis thaliana
P42749_UBC5,48.90348732718898,22,Arabidopsis thaliana
P42761_GSTF10,54.55530842563504,22,Arabidopsis thaliana
P42762_CLPD,42.494805547267276,22,Arabidopsis thaliana
P42770_EMB2360,52.23187548219382,22,Arabidopsis thaliana
P42793_RPL5,44.05683209879624,22,Arabidopsis thaliana
P42795_RPL11A,36.3598899563638,22,Arabidopsis thaliana
P42798_RPS15AA,34.65324282761899,22,Arabidopsis thaliana
P42799_GSA1,59.83678278613116,22,Arabidopsis thaliana
P42804_HEMA1,48.163177638283535,22,Arabidopsis thaliana
P43286_PIP2-1,43.37530298489383,22,Arabidopsis thaliana
P43287_PIP2-2,44.7230360615004,22,Arabidopsis thaliana
P43291_SRK2A,43.047848209952974,22,Arabidopsis thaliana
P43292_SRK2G,42.01570798644492,22,Arabidopsis thaliana
P43298_TMK1,46.502718885643965,22,Arabidopsis thaliana
P43333_At1g09760,40.88394113700072,22,Arabidopsis thaliana
P46014_KAPP,39.18851456827429,22,Arabidopsis thaliana
P46077_GRF4,50.68770922592704,22,Arabidopsis thaliana
P46248_ASP5,49.81022178383902,22,Arabidopsis thaliana
P46309_GSH1,41.642683061954955,22,Arabidopsis thaliana
P46312_FAD6,39.78707223032604,22,Arabidopsis thaliana
P46416_GSH2,48.55205741112023,22,Arabidopsis thaliana
P46421_GSTU5,49.95627683483049,22,Arabidopsis thaliana
P46422_GSTF2,45.37547938609432,22,Arabidopsis thaliana
P46643_ASP1,46.97949409949172,22,Arabidopsis thaliana
P46644_ASP3,44.08039959657743,22,Arabidopsis thaliana
P46645_ASP2,42.41581421468179,22,Arabidopsis thaliana
P47924_RIBA1,43.86489061885047,22,Arabidopsis thaliana
P47998_OASA1,49.436463942678785,22,Arabidopsis thaliana
P47999_OASB,50.639842377631766,22,Arabidopsis thaliana
P48001_KNAT4,46.63920199555106,22,Arabidopsis thaliana
P48347_GRF10,50.636062030387976,22,Arabidopsis thaliana
P48348_GRF8,51.02428117788389,22,Arabidopsis thaliana
P48349_GRF6,53.29339579857802,22,Arabidopsis thaliana
P48421_CYP83A1,35.467265587396255,22,Arabidopsis thaliana
P48484_TOPP4,47.20203588720722,22,Arabidopsis thaliana
P48486_TOPP6,40.71389186261228,22,Arabidopsis thaliana
P48491_CTIMC,51.86657503228739,22,Arabidopsis thaliana
P48523_CAD4,49.11572601406379,22,Arabidopsis thaliana
P48641_At3g24170,51.17233980027261,22,Arabidopsis thaliana
