# accession,Tm,ogt,species
A6NFM0,49.90550015482111,37,Homo sapiens
A6NFQ2,47.55189853721534,37,Homo sapiens
A6NFV8,54.645366404051146,37,Homo sapiens
A6NFY7,52.402993991021624,37,Homo sapiens
A6NH21,48.99249009179977,37,Homo sapiens
A6NHB5,49.95905149081275,37,Homo sapiens
A6NHL2,53.59235198973664,37,Homo sapiens
A6NHR9,46.47912462400987,37,Homo sapiens
A6NHX0,56.31510139350037,37,Homo sapiens
A6NHY2,55.55343608181004,37,Homo sapiens
A6NIH7,49.29881043547614,37,Homo sapiens
A6NIW2,50.07313226335195,37,Homo sapiens
A6NJ78,47.69284626884293,37,Homo sapiens
A6NJZ7,52.67183346236856,37,Homo sapiens
A6NK02,53.96264337873258,37,Homo sapiens
A6NK58,55.4049585751403,37,Homo sapiens
A6NKC9,49.644545135276445,37,Homo sapiens
A6NKD9,50.218770877034586,37,Homo sapiens
A6NKF1,48.24120390853005,37,Homo sapiens
A6NKG5,48.26726593648548,37,Homo sapiens
A6NKL6,51.12096658805399,37,Homo sapiens
A6NKP2,50.50379400145754,37,Homo sapiens
A6NM62,55.550884948843056,37,Homo sapiens
A6NMN0,49.14435789694257,37,Homo sapiens
A6NMQ1,48.522359569599004,37,Homo sapiens
A6NMX2,52.37183904974741,37,Homo sapiens
A6NMZ7,53.59465052054017,37,Homo sapiens
A6NNM8,49.738518747099356,37,Homo sapiens
A6NNV3,46.241578151585195,37,Homo sapiens
A6NNZ2,54.864109971234335,37,Homo sapiens
A6PVN5,54.53825106942431,37,Homo sapiens
A7E2V4,48.34085701347703,37,Homo sapiens
A7MD48,53.44057925287515,37,Homo sapiens
A8K0B5,52.756070215327654,37,Homo sapiens
A8K2U0,51.80156074188751,37,Homo sapiens
A8K7Q2,53.5238319494477,37,Homo sapiens
A8K8V0,51.447966173908064,37,Homo sapiens
A8MPP1,50.421759273962635,37,Homo sapiens
A8MPS7,52.10203787566614,37,Homo sapiens
A8MQ07,54.27581655748442,37,Homo sapiens
A8MQ11,53.75439877745521,37,Homo sapiens
A8MT69,51.45327244649974,37,Homo sapiens
A8MUM1,52.624692359383126,37,Homo sapiens
A8MUS3,55.612653901326304,37,Homo sapiens
A8MVJ9,48.312600188867926,37,Homo sapiens
A8MVX0,52.72603577745283,37,Homo sapiens
A8MW92,49.792594904609764,37,Homo sapiens
A8MW99,54.6682980063744,37,Homo sapiens
A8MWD9,54.8955160001513,37,Homo sapiens
A8MWY0,53.653668107506455,37,Homo sapiens
A8MX76,51.94694164634465,37,Homo sapiens
A8MXP9,45.606273075071826,37,Homo sapiens
A8MXV4,53.01028068289334,37,Homo sapiens
A8MYB1,50.930125002578606,37,Homo sapiens
A8MYK1,50.13332902060727,37,Homo sapiens
A9Z1Z3,56.00978609818012,37,Homo sapiens
B0AZT5,52.74500955098062,37,Homo sapiens
B0I1T2,46.61077637111065,37,Homo sapiens
B0QY89,50.565878487807566,37,Homo sapiens
B0QY95,51.77615099865689,37,Homo sapiens
B0QYD3,49.14887642267804,37,Homo sapiens
B0QYN7,51.10613241961472,37,Homo sapiens
B0QYS7,50.97646946852739,37,Homo sapiens
B0QZ18,51.38924027296452,37,Homo sapiens
B0QZ40,50.7288056554433,37,Homo sapiens
B0YIW6,51.36176764145616,37,Homo sapiens
B1AHC4,49.798222268972815,37,Homo sapiens
B1AHD1,54.30047220962621,37,Homo sapiens
B1AHD3,56.32010232576672,37,Homo sapiens
B1AJZ9,54.31543167118286,37,Homo sapiens
B1AK44,48.53376456819933,37,Homo sapiens
B1AK53,51.058777569043485,37,Homo sapiens
B1AKJ5,50.23250678223401,37,Homo sapiens
B1AKR6,56.20788737189124,37,Homo sapiens
B1AKZ5,50.96589601057227,37,Homo sapiens
B1AM27,49.703099539916984,37,Homo sapiens
B1ANH6,48.47765850802074,37,Homo sapiens
B1AP13,51.82029335599073,37,Homo sapiens
B1AP22,53.251859342239015,37,Homo sapiens
B1AQP5,52.610618452206644,37,Homo sapiens
B2RTY4,50.36012956518757,37,Homo sapiens
B2RXH2,50.0630592547147,37,Homo sapiens
B3KS98,48.63109021090387,37,Homo sapiens
B3KSH1,48.53044340797803,37,Homo sapiens
B3KSQ1,51.68421899528681,37,Homo sapiens
B3KTM8,49.676754079492184,37,Homo sapiens
B3KVN2,51.23378666870839,37,Homo sapiens
B3KXW5,49.18047969122598,37,Homo sapiens
B3SHH9,54.28804096900514,37,Homo sapiens
B4DDJ7,53.99973259286279,37,Homo sapiens
B4DI41,50.45879887707513,37,Homo sapiens
B4DJ62,53.7144119114192,37,Homo sapiens
B4DJL6,49.93103088368971,37,Homo sapiens
B4DMR5,56.51856607680119,37,Homo sapiens
B4DNL7,54.9756080592027,37,Homo sapiens
B4DR52,49.77399114952967,37,Homo sapiens
B4DRL5,49.30749954009342,37,Homo sapiens
B4DRM7,47.567016433546264,37,Homo sapiens
B4DSS8,48.49527906444554,37,Homo sapiens
B4DT31,53.54527006693013,37,Homo sapiens
B4DUT8,48.48895053541971,37,Homo sapiens
B4DXA9,51.749102486929495,37,Homo sapiens
B4DXP9,53.083529964768836,37,Homo sapiens
B4DXR9,50.404113562623614,37,Homo sapiens
B4DZH6,51.065857975919755,37,Homo sapiens
B4E022,53.172837366169624,37,Homo sapiens
B4E0T2,47.81854591593313,37,Homo sapiens
B4E0Y9,48.9432242865071,37,Homo sapiens
B5MBW9,52.933889953086734,37,Homo sapiens
B5MBX0,50.99299206308208,37,Homo sapiens
B5MBZ0,49.42605792456517,37,Homo sapiens
B5MBZ8,52.10715972955185,37,Homo sapiens
B5MC59,52.85769396782489,37,Homo sapiens
B5MCG9,49.42436608154751,37,Homo sapiens
B5MCH7,49.999288269131114,37,Homo sapiens
B5MCP4,58.42049457438908,37,Homo sapiens
B5MCX3,55.97764662575303,37,Homo sapiens
B5MDF5,57.6421681677234,37,Homo sapiens
B5MDU6,52.11332075272467,37,Homo sapiens
B5ME19,48.238823855447684,37,Homo sapiens
B5ME49,55.95837469407104,37,Homo sapiens
B5ME97,52.81018026578761,37,Homo sapiens
B7WNH4,56.42338809689054,37,Homo sapiens
B7WPD9,56.33777288427298,37,Homo sapiens
B7WPE2,50.45709518053966,37,Homo sapiens
B7WPL0,50.21474673381127,37,Homo sapiens
B7Z1P2,50.72318775009929,37,Homo sapiens
B7Z2A4,51.44100499926727,37,Homo sapiens
B7Z2F4,54.833874518588836,37,Homo sapiens
B7Z2R4,53.44883555994178,37,Homo sapiens
B7Z4W5,56.166647328354166,37,Homo sapiens
B7Z6G2,47.97663682281904,37,Homo sapiens
B7Z6Z4,51.643417022553784,37,Homo sapiens
B7Z9C2,51.22098782029089,37,Homo sapiens
B7ZBN5,48.85866652521723,37,Homo sapiens
B7ZC38,48.84146038596144,37,Homo sapiens
B7ZKJ8,53.167856109199526,37,Homo sapiens
B8ZZ84,52.70461416771627,37,Homo sapiens
B8ZZ87,51.99519774000397,37,Homo sapiens
B8ZZ98,54.19268796090892,37,Homo sapiens
B8ZZA8,48.05049570196639,37,Homo sapiens
B8ZZD4,50.81148086567259,37,Homo sapiens
B8ZZN6,50.248542984931234,37,Homo sapiens
B8ZZP9,53.95372666052436,37,Homo sapiens
B8ZZS0,52.35017157131118,37,Homo sapiens
B9EGE7,49.038597519443,37,Homo sapiens
C1IDX9,50.00066422676166,37,Homo sapiens
C4P0D6,50.768977836120456,37,Homo sapiens
C9J6K1,50.65126378504778,37,Homo sapiens
C9J7E5,50.98209015124852,37,Homo sapiens
C9J7I0,52.59733854489019,37,Homo sapiens
C9JA08,52.21118493555935,37,Homo sapiens
C9JC87,49.56030095101269,37,Homo sapiens
C9JCC6,54.954823450877086,37,Homo sapiens
C9JEH3,53.5979385495388,37,Homo sapiens
C9JEJ2,51.340879957408916,37,Homo sapiens
C9JJ19,49.95007103640916,37,Homo sapiens
C9JJ37,55.607834993318036,37,Homo sapiens
C9JJN9,49.00671191051112,37,Homo sapiens
C9JNU9,48.2565855275211,37,Homo sapiens
C9JTB0,53.931346705093944,37,Homo sapiens
C9JVE2,51.29152427938959,37,Homo sapiens
C9JXA7,51.49029921865646,37,Homo sapiens
C9JYJ0,51.48605649519021,37,Homo sapiens
C9K0W8,50.64563487461504,37,Homo sapiens
D2CFI5,51.08282427846348,37,Homo sapiens
D3YTA9,53.565680923905425,37,Homo sapiens
D4PHA4,54.923443089426115,37,Homo sapiens
D6R9V8,51.65229938340229,37,Homo sapiens
D6RBL4,52.50152869002878,37,Homo sapiens
D6REA1,49.51900221622356,37,Homo sapiens
D6REC4,50.125634163576926,37,Homo sapiens
D6RER5,55.37671335869551,37,Homo sapiens
D6REX3,48.805808539911276,37,Homo sapiens
D6RF23,52.48095211175183,37,Homo sapiens
D6RF62,55.65259031858438,37,Homo sapiens
D6RFG8,54.730272640151405,37,Homo sapiens
D6RFN0,54.829394616753014,37,Homo sapiens
D6RJ07,53.03560759154313,37,Homo sapiens
D6W592,47.24711546367334,37,Homo sapiens
D6W5Y5,53.671666294469986,37,Homo sapiens
E2QRJ6,49.04746409194204,37,Homo sapiens
E5KLJ5,51.28529809572934,37,Homo sapiens
E5KP25,45.27457462493456,37,Homo sapiens
E5RFU2,55.55244744030386,37,Homo sapiens
E5RFY4,51.53452071407281,37,Homo sapiens
E5RJF8,51.46569408999016,37,Homo sapiens
E5RJM6,44.70368107213931,37,Homo sapiens
E5RJZ4,55.76500409022262,37,Homo sapiens
E7EMA9,58.369211080881044,37,Homo sapiens
E7EMK3,59.32481164024413,37,Homo sapiens
E7EN19,50.52673857881952,37,Homo sapiens
E7EN32,44.9248544818939,37,Homo sapiens
E7EP87,49.3039634685877,37,Homo sapiens
E7EPF0,48.56644362926974,37,Homo sapiens
E7EQ34,52.66727239560801,37,Homo sapiens
E7EQ45,48.466512186264325,37,Homo sapiens
E7EQ78,57.455531426267704,37,Homo sapiens
E7EQB3,48.02548231574366,37,Homo sapiens
E7EQS8,50.795686556014466,37,Homo sapiens
E7EQY1,56.859219904625284,37,Homo sapiens
E7EQZ4,47.88266731777847,37,Homo sapiens
E7ER45,55.83460354014135,37,Homo sapiens
E7ERA6,46.35575095767274,37,Homo sapiens
E7ERK9,49.08863738214569,37,Homo sapiens
E7ERS3,53.232035523655384,37,Homo sapiens
E7ES52,56.69269847752318,37,Homo sapiens
E7ESA6,53.057947508443725,37,Homo sapiens
E7ESC6,51.477259082456065,37,Homo sapiens
E7ESC7,49.63920946663079,37,Homo sapiens
E7ESJ3,51.40546879596873,37,Homo sapiens
E7ETA6,51.546727708342466,37,Homo sapiens
E7ETB3,57.798709798237404,37,Homo sapiens
E7ETE0,46.698713443072975,37,Homo sapiens
E7ETU7,49.96595408500459,37,Homo sapiens
E7ETY2,53.5666569687811,37,Homo sapiens
E7EUC7,55.4301428898712,37,Homo sapiens
E7EUJ1,49.63945869511161,37,Homo sapiens
E7EUN2,51.482838979138435,37,Homo sapiens
E7EV46,52.19344597553204,37,Homo sapiens
E7EVC7,53.70866263426853,37,Homo sapiens
E7EW00,51.3264886203495,37,Homo sapiens
E7EW20,51.60329860133356,37,Homo sapiens
E7EW49,49.41610003180779,37,Homo sapiens
E7EWN3,45.11306761907049,37,Homo sapiens
E7EWW0,49.701155711820114,37,Homo sapiens
E7EWW9,51.987811242516344,37,Homo sapiens
E7EX59,55.74654546558998,37,Homo sapiens
E7EX73,47.54659730144791,37,Homo sapiens
E7EX90,48.16873748506479,37,Homo sapiens
E7EXA6,45.18264026822477,37,Homo sapiens
E9PAU2,46.38941791879678,37,Homo sapiens
E9PB61,53.5653372266617,37,Homo sapiens
E9PBQ7,55.051933539725624,37,Homo sapiens
E9PC47,48.91716717239431,37,Homo sapiens
E9PC62,50.312609701406856,37,Homo sapiens
E9PCH4,48.121936477144935,37,Homo sapiens
E9PCR7,50.7897484401849,37,Homo sapiens
E9PCT1,51.5691197369032,37,Homo sapiens
E9PD50,48.426537109835586,37,Homo sapiens
E9PEB9,61.15040928664589,37,Homo sapiens
E9PES4,49.98959039090884,37,Homo sapiens
E9PF32,51.94447126851349,37,Homo sapiens
E9PF82,51.13950883178653,37,Homo sapiens
E9PFD3,53.584650773418396,37,Homo sapiens
E9PFW3,53.09504606515829,37,Homo sapiens
E9PG19,48.027458896801306,37,Homo sapiens
E9PG82,53.802043313730024,37,Homo sapiens
E9PG84,46.752669291125635,37,Homo sapiens
E9PGC8,53.24821961052508,37,Homo sapiens
E9PGK7,53.158857264859016,37,Homo sapiens
E9PGZ4,50.54841528584175,37,Homo sapiens
E9PHG5,54.15297351020197,37,Homo sapiens
E9PHY5,52.905544988265255,37,Homo sapiens
E9PI62,52.59396306257938,37,Homo sapiens
E9PI68,49.610457189759266,37,Homo sapiens
E9PIB1,50.92993902097965,37,Homo sapiens
E9PJ55,47.878707838566875,37,Homo sapiens
E9PJD7,53.124353303995186,37,Homo sapiens
E9PL17,45.65885532024164,37,Homo sapiens
E9PLM6,54.169986277884945,37,Homo sapiens
E9PN70,50.47099332186406,37,Homo sapiens
E9PN81,49.98208523481631,37,Homo sapiens
E9PPN3,49.30961626740438,37,Homo sapiens
E9PQ57,48.273639001648995,37,Homo sapiens
E9PQA6,47.95943259729308,37,Homo sapiens
E9PR30,55.937462889750584,37,Homo sapiens
E9PR47,56.36132621982767,37,Homo sapiens
E9PRG8,56.456599534057816,37,Homo sapiens
E9PRY8,50.50360690220881,37,Homo sapiens
E9PSF4,53.31894431644347,37,Homo sapiens
E9PSH4,47.000201020855684,37,Homo sapiens
F2Z2J1,51.1849067102909,37,Homo sapiens
F2Z2M5,57.64367526971122,37,Homo sapiens
F2Z2U4,48.28925657698736,37,Homo sapiens
F2Z2W7,47.296914795395615,37,Homo sapiens
F2Z2X0,60.69863867643445,37,Homo sapiens
F2Z2X4,52.143689015840756,37,Homo sapiens
F2Z3K0,52.243014320731575,37,Homo sapiens
F5GWE5,53.86075981966447,37,Homo sapiens
F5GWP8,55.0724777369435,37,Homo sapiens
F5GX28,46.42131379008293,37,Homo sapiens
F5GXA0,54.523256667679064,37,Homo sapiens
F5GXD1,50.69208811943373,37,Homo sapiens
F5GXE4,51.611989084705655,37,Homo sapiens
F5GXJ1,54.655964555807,37,Homo sapiens
F5GXV7,50.651995679977844,37,Homo sapiens
F5GY05,48.20885273483334,37,Homo sapiens
F5GY88,50.943073216494994,37,Homo sapiens
F5GYQ1,51.81412773986967,37,Homo sapiens
F5H039,57.21822034245538,37,Homo sapiens
F5H094,51.43927807762033,37,Homo sapiens
F5H0C4,52.81504365022024,37,Homo sapiens
F5H0F9,50.217197799363746,37,Homo sapiens
F5H0R1,46.2551439690028,37,Homo sapiens
F5H189,53.58466378061989,37,Homo sapiens
F5H1Q2,54.85129338555588,37,Homo sapiens
F5H1U9,50.815483210032795,37,Homo sapiens
F5H1Y4,46.40893881928471,37,Homo sapiens
F5H211,48.32057248388603,37,Homo sapiens
F5H269,50.58546825765402,37,Homo sapiens
F5H2X7,53.95083873001372,37,Homo sapiens
F5H385,51.001388616867516,37,Homo sapiens
F5H450,50.019042527426805,37,Homo sapiens
F5H527,50.390277304552065,37,Homo sapiens
F5H5D3,53.66888580100457,37,Homo sapiens
F5H5P2,51.82345658499069,37,Homo sapiens
F5H5R8,48.81227157444151,37,Homo sapiens
F5H619,50.31240863857416,37,Homo sapiens
F5H6I0,51.808802346316114,37,Homo sapiens
F5H6Q1,51.04353839941063,37,Homo sapiens
F5H7Q8,57.18781235723676,37,Homo sapiens
F5H872,53.46454143780196,37,Homo sapiens
F6RH32,51.828721964024126,37,Homo sapiens
F6WH68,49.03913144541363,37,Homo sapiens
F6XEV2,51.74736639529851,37,Homo sapiens
F6XZQ7,51.93775790148094,37,Homo sapiens
F8VQZ7,59.170981511027115,37,Homo sapiens
F8VR32,51.35006945607474,37,Homo sapiens
F8VVA7,51.1268145491139,37,Homo sapiens
F8VVS7,46.55752264999453,37,Homo sapiens
F8VWL3,50.160869889491,37,Homo sapiens
F8VWT9,49.28374602946456,37,Homo sapiens
F8VWW7,53.77181030570298,37,Homo sapiens
F8VX10,47.59413793410463,37,Homo sapiens
F8VXC8,46.768432622410934,37,Homo sapiens
F8VXU5,55.16753437575139,37,Homo sapiens
F8VYC4,45.80052742201381,37,Homo sapiens
F8VYN9,51.396701859287866,37,Homo sapiens
F8VZG9,49.72094912158257,37,Homo sapiens
F8VZY9,56.28954879678801,37,Homo sapiens
F8W0Q9,55.70007989880196,37,Homo sapiens
F8W130,51.57756409991401,37,Homo sapiens
F8W1W9,53.42128419629746,37,Homo sapiens
F8W6H6,52.35950951798615,37,Homo sapiens
F8W6L3,51.43411840731083,37,Homo sapiens
F8W703,56.94663521699469,37,Homo sapiens
F8W727,55.45264685765713,37,Homo sapiens
F8W7A7,49.2018098624492,37,Homo sapiens
F8W7C6,55.53966412446859,37,Homo sapiens
F8W7T1,47.72486157603486,37,Homo sapiens
F8W7U8,53.19542354655033,37,Homo sapiens
F8W8B0,52.2734437034737,37,Homo sapiens
F8W8D3,48.88214424483823,37,Homo sapiens
F8W8I8,55.29403623657843,37,Homo sapiens
F8W8R6,48.579050080546835,37,Homo sapiens
F8W930,48.46035289453438,37,Homo sapiens
F8W950,48.0874618382356,37,Homo sapiens
F8WA39,50.44060878468959,37,Homo sapiens
F8WAZ6,52.295485769877146,37,Homo sapiens
F8WBU2,53.342646660794564,37,Homo sapiens
F8WC71,50.57862341442046,37,Homo sapiens
F8WCA0,53.33037045148695,37,Homo sapiens
F8WCA4,55.51808305961703,37,Homo sapiens
F8WCC0,50.3092111020999,37,Homo sapiens
F8WCF4,50.70963739943074,37,Homo sapiens
F8WCF6,56.0901903790249,37,Homo sapiens
F8WDR5,48.205715157782656,37,Homo sapiens
F8WEC0,49.47032143069855,37,Homo sapiens
G3V119,46.84340213400409,37,Homo sapiens
G3V126,51.692129194827054,37,Homo sapiens
G3V136,53.133505009963,37,Homo sapiens
G3V180,51.11448631171569,37,Homo sapiens
G3V1A6,47.35090736498456,37,Homo sapiens
G3V1L9,50.068503545320134,37,Homo sapiens
G3V1N2,51.78964187449137,37,Homo sapiens
G3V1Q4,54.08740687282341,37,Homo sapiens
G3V1V0,50.66413376260774,37,Homo sapiens
G3V2F7,55.008006479278514,37,Homo sapiens
G3V2U7,53.68266522900139,37,Homo sapiens
G3V325,44.44476818913974,37,Homo sapiens
G3V3A4,52.99794911169886,37,Homo sapiens
G3V3G9,51.57820845098815,37,Homo sapiens
G3V434,54.56707299702844,37,Homo sapiens
G3V483,53.87733876928195,37,Homo sapiens
G3V4F0,54.41712557833668,37,Homo sapiens
G3V4K3,48.904878977939894,37,Homo sapiens
G3V4T2,50.8533481111117,37,Homo sapiens
G3V4T6,54.56853758719648,37,Homo sapiens
G3V526,52.995412068756956,37,Homo sapiens
G3V578,53.49193883785946,37,Homo sapiens
G3V5I3,50.33768466082994,37,Homo sapiens
G3V5N4,53.71127024388632,37,Homo sapiens
G3V5N8,50.489990737562096,37,Homo sapiens
G3V5R9,51.67881010204205,37,Homo sapiens
G3V5T9,52.843251656135436,37,Homo sapiens
G3XAA4,50.51057790637592,37,Homo sapiens
G3XAH0,54.28400291452711,37,Homo sapiens
G3XAI2,53.657230409393385,37,Homo sapiens
G5E948,50.618298694625075,37,Homo sapiens
G5E971,54.09060064113171,37,Homo sapiens
G5E972,55.11134439354714,37,Homo sapiens
G5E975,45.89846779393601,37,Homo sapiens
G5E9A6,44.211577531352255,37,Homo sapiens
G5E9I4,48.62432166406296,37,Homo sapiens
G5E9P3,45.86885861532241,37,Homo sapiens
G5E9V6,51.14179209377196,37,Homo sapiens
G5E9W9,54.8574709086517,37,Homo sapiens
G5EA09,51.90789256328455,37,Homo sapiens
G5EA30,47.41122021229178,37,Homo sapiens
G5EA36,51.13568310801719,37,Homo sapiens
G8JLB6,47.56697964544339,37,Homo sapiens
H0Y2M6,53.948438444420965,37,Homo sapiens
H0YKD8,55.65272112652353,37,Homo sapiens
H0YL70,52.835879055331304,37,Homo sapiens
H0YLI7,49.68016409033337,37,Homo sapiens
H0YM15,50.35224693200272,37,Homo sapiens
H0YMC0,53.351824344877485,37,Homo sapiens
H0YMV8,54.78245420648089,37,Homo sapiens
H3BLT4,54.680616867449984,37,Homo sapiens
H3BLZ8,50.49013226358051,37,Homo sapiens
H3BM74,46.3533404252665,37,Homo sapiens
H3BMF4,54.64776748363311,37,Homo sapiens
H3BN30,53.76182271960639,37,Homo sapiens
H3BND4,47.45767939794471,37,Homo sapiens
H3BNU0,55.70781632717228,37,Homo sapiens
H3BP13,49.80957850130152,37,Homo sapiens
H3BP20,55.46253436575695,37,Homo sapiens
H3BPE7,53.423724503626694,37,Homo sapiens
H3BPK2,58.11871475522253,37,Homo sapiens
H3BQK0,49.30806603169832,37,Homo sapiens
H3BQK9,48.84268515946643,37,Homo sapiens
H3BRJ5,48.999254021308346,37,Homo sapiens
H3BS01,50.462406951019425,37,Homo sapiens
H3BS19,50.00186168655434,37,Homo sapiens
H3BS72,53.83377178867318,37,Homo sapiens
H3BST1,53.778661527381985,37,Homo sapiens
H3BSW6,51.34462619843664,37,Homo sapiens
H3BTB6,53.459897424521245,37,Homo sapiens
H3BU86,51.25680177897638,37,Homo sapiens
H3BUF6,53.485348326490126,37,Homo sapiens
H3BVG0,48.52078057576088,37,Homo sapiens
H3BVI4,52.68088573080714,37,Homo sapiens
H7BXH9,54.52218430415041,37,Homo sapiens
H7BXI7,54.27297381050537,37,Homo sapiens
H7BY58,53.024548922361255,37,Homo sapiens
H7BY64,51.76242615164447,37,Homo sapiens
H7BYJ1,49.729352093719456,37,Homo sapiens
H7BYT1,51.73201810616232,37,Homo sapiens
H7BYZ3,53.481089826500046,37,Homo sapiens
H7BZ08,53.07221378995608,37,Homo sapiens
H7C2I1,52.72028515483724,37,Homo sapiens
H7C2Q8,52.5597057070721,37,Homo sapiens
H8Y6P7,51.08704478083677,37,Homo sapiens
H9KV28,48.34483208795835,37,Homo sapiens
H9KV53,51.93561222427706,37,Homo sapiens
H9KV75,60.59457573312626,37,Homo sapiens
H9KV90,50.9879452786433,37,Homo sapiens
H9KVB4,52.25030216528434,37,Homo sapiens
I1E4Y6,48.584939262334466,37,Homo sapiens
I3L0E3,47.908061331168525,37,Homo sapiens
I3L2B0,48.69809545670894,37,Homo sapiens
I3L2J0,51.62081126830582,37,Homo sapiens
I3L3H0,51.74061371336539,37,Homo sapiens
I3L3R5,62.69837247703031,37,Homo sapiens
I3L448,51.77277774624293,37,Homo sapiens
I3L4C2,50.346041736500425,37,Homo sapiens
I3L504,49.95709085958882,37,Homo sapiens
I3NI25,53.16671625224495,37,Homo sapiens
I6L8A6,50.87293177587298,37,Homo sapiens
J3KMZ8,48.564633659334405,37,Homo sapiens
J3KN10,48.311168278829086,37,Homo sapiens
J3KN16,48.463793027837724,37,Homo sapiens
J3KN32,47.67748406675861,37,Homo sapiens
J3KN36,52.35015110976022,37,Homo sapiens
J3KN59,50.9948201140167,37,Homo sapiens
J3KN66,57.56864917522688,37,Homo sapiens
J3KND1,49.15211192837402,37,Homo sapiens
J3KNE0,45.49968707076768,37,Homo sapiens
J3KNE7,56.39073259613694,37,Homo sapiens
J3KNF4,51.734527268392895,37,Homo sapiens
J3KNF5,50.92468926441216,37,Homo sapiens
J3KNI1,46.8125807388791,37,Homo sapiens
J3KNL6,49.54525632007547,37,Homo sapiens
J3KNN3,50.68989585432854,37,Homo sapiens
J3KNR0,48.5557416089689,37,Homo sapiens
J3KNW4,52.062345954336095,37,Homo sapiens
J3KNW7,45.69866167911419,37,Homo sapiens
J3KNZ9,47.514626471798195,37,Homo sapiens
J3KP02,52.74999269129142,37,Homo sapiens
J3KPD3,47.9111768514406,37,Homo sapiens
J3KPF5,53.688841883272396,37,Homo sapiens
J3KPH8,51.93459164196645,37,Homo sapiens
J3KPP4,51.15245400192191,37,Homo sapiens
J3KPQ4,54.80821117480056,37,Homo sapiens
J3KPS0,52.37899317707147,37,Homo sapiens
J3KPZ4,44.80464910055912,37,Homo sapiens
J3KQ26,44.09595353569522,37,Homo sapiens
J3KQ32,51.70258533287636,37,Homo sapiens
J3KQ48,54.5590823487268,37,Homo sapiens
J3KQ70,49.862897578882006,37,Homo sapiens
J3KQJ1,49.97876817707849,37,Homo sapiens
J3KQL8,50.394137132621104,37,Homo sapiens
J3KQN4,55.810819195055196,37,Homo sapiens
J3KQS6,52.91522912829663,37,Homo sapiens
J3KQV8,50.69384341888054,37,Homo sapiens
J3KQY1,50.41450682215926,37,Homo sapiens
J3KR44,51.97580171742338,37,Homo sapiens
J3KR72,46.06953864203906,37,Homo sapiens
J3KR97,50.214543099162974,37,Homo sapiens
J3KS23,49.86815263194145,37,Homo sapiens
J3KS54,47.78746288054673,37,Homo sapiens
J3KT72,44.94135091708573,37,Homo sapiens
J3KTA1,51.652463753467046,37,Homo sapiens
J3KTA2,68.07728959919793,37,Homo sapiens
J3KTA4,48.714852674268876,37,Homo sapiens
J3KTH2,48.69587858542509,37,Homo sapiens
J3KTI2,51.2526515466975,37,Homo sapiens
J3KTL2,52.43708534887282,37,Homo sapiens
J3QK89,49.23161762968999,37,Homo sapiens
J3QKK3,51.534540502302356,37,Homo sapiens
J3QL71,52.08144378518144,37,Homo sapiens
J3QLS3,49.04973888108036,37,Homo sapiens
